sim,obs
8163.0396,8800.0
8057.4736,8800.0
7973.343,8800.0
7873.556,8800.0
7768.4785,8800.0
7674.9253,8700.0
7572.92,8700.0
7473.522,8700.0
7349.0845,8700.0
7215.3545,8700.0
7090.9263,8700.0
6979.6855,8700.0
6891.8306,8700.0
6789.7065,8700.0
6687.5903,8700.0
6563.7812,8700.0
6414.1875,8600.0
6268.3423,8600.0
6114.8135,8600.0
5984.6953,8600.0
5868.1265,8700.0
5757.6055,8700.0
5650.048,8700.0
5528.4907,8700.0
5481.328,8700.0
5535.9604,8700.0
6142.7266,8700.0
5652.7227,8700.0
5257.2144,8700.0
5138.012,8700.0
5232.202,8800.0
5928.734,9000.0
7103.6924,9400.0
8785.186,9600.0
10292.436,9500.0
10669.032,9300.0
11179.562,9000.0
14214.411,8900.0
16529.668,8800.0
14507.861,8700.0
12867.049,8700.0
12117.587,8600.0
11679.647,8600.0
11443.038,8500.0
11267.0205,8500.0
11102.87,8400.0
10897.096,8400.0
10701.046,8300.0
10509.007,8300.0
10306.466,8200.0
10114.223,8200.0
9924.266,8100.0
9737.978,8100.0
9527.402,8000.0
9340.293,8000.0
9190.077,7900.0
9009.308,7900.0
8827.124,7900.0
8662.5625,7800.0
8509.763,7800.0
8401.063,7800.0
8305.564,7700.0
8243.477,7700.0
8155.6045,7700.0
8285.522,7600.0
8646.716,7600.0
8970.543,7600.0
9143.474,7600.0
8714.89,7500.0
8050.216,7500.0
7631.146,7500.0
7490.5747,7500.0
7533.7256,7400.0
7480.132,7400.0
7277.681,7400.0
7114.9233,7400.0
6977.5215,7300.0
6920.696,7300.0
6957.753,7300.0
7461.2515,7300.0
8057.7183,7300.0
8186.1445,7200.0
7924.179,7200.0
7327.6455,7200.0
7763.8574,7200.0
8193.518,7200.0
8114.7905,7200.0
7808.6,7200.0
6949.2393,7200.0
7317.159,7200.0
9099.157,7100.0
10565.576,7100.0
10949.421,7100.0
11293.925,7100.0
12475.866,7100.0
13930.103,7100.0
15911.8125,7100.0
18063.607,7100.0
19597.482,7100.0
20750.887,7200.0
23021.092,7200.0
26323.53,7200.0
28772.484,7200.0
29293.197,7200.0
29128.723,7200.0
28827.598,7200.0
27624.91,7200.0
26120.975,7300.0
25894.68,7300.0
25453.209,7300.0
24456.148,7400.0
23464.23,7600.0
24395.89,8000.0
25633.982,9000.0
27744.105,12000.0
31249.291,14000.0
32497.324,17000.0
33343.49,20000.0
33351.004,22000.0
32202.26,25500.0
31882.361,28100.0
31811.232,28500.0
32314.967,31000.0
32997.36,34000.0
33864.72,40200.0
34526.42,35400.0
34336.58,29600.0
33432.168,29600.0
31640.244,31000.0
30934.045,33900.0
31559.914,38100.0
33453.414,41400.0
35834.965,41600.0
37232.53,39100.0
38759.445,37600.0
40962.016,37600.0
43051.027,34800.0
42937.52,32200.0
41318.305,30600.0
40141.516,30200.0
39257.19,29300.0
39046.516,28400.0
40083.914,27600.0
39989.07,28800.0
40010.047,29900.0
41577.402,30100.0
43723.562,28400.0
45737.773,26300.0
43115.41,24900.0
38896.598,24300.0
37584.39,23700.0
36435.754,23500.0
33057.023,23500.0
28233.027,23800.0
25580.389,24500.0
24740.156,25100.0
24481.365,26000.0
25124.31,27500.0
26106.678,27500.0
26957.389,27300.0
27667.559,27000.0
27700.453,28400.0
26409.889,30000.0
25303.166,30500.0
24644.863,31400.0
22629.625,32400.0
21520.6,32500.0
22337.139,33500.0
24290.559,34100.0
25451.557,33900.0
26269.705,32900.0
26603.018,32800.0
26174.238,35900.0
25808.047,38800.0
25705.76,40500.0
28022.836,44700.0
29964.953,55600.0
37722.89,69800.0
45847.37,73200.0
47373.04,66900.0
47684.84,63400.0
50329.52,59700.0
51209.11,64500.0
50435.816,77700.0
49492.77,83500.0
53070.91,76800.0
60324.25,69800.0
61870.08,68000.0
63412.637,79900.0
71018.47,97700.0
79008.61,101000.0
75863.07,96000.0
70837.12,87600.0
71586.336,83100.0
76463.26,82500.0
81336.6,80400.0
82060.1,77200.0
79702.47,74400.0
77126.92,74700.0
77116.99,73700.0
76299.78,72600.0
78248.35,71600.0
77356.664,69600.0
75866.62,69000.0
72299.52,70200.0
66856.42,69300.0
70982.78,68600.0
69496.664,67100.0
63655.727,64600.0
58673.918,61800.0
56549.418,60800.0
54799.145,60900.0
56747.203,61800.0
59107.457,59600.0
57864.137,55700.0
51846.586,53400.0
43693.55,51900.0
43101.176,51800.0
46737.67,52400.0
47233.336,54900.0
46611.406,58400.0
46356.36,63000.0
52808.777,66400.0
60160.36,65700.0
64585.72,65900.0
67975.68,64400.0
64527.33,61900.0
59031.996,60100.0
58230.027,57400.0
60421.152,55600.0
62900.023,55300.0
57295.234,56100.0
51678.98,56400.0
48174.594,56700.0
44731.383,57300.0
45280.125,56200.0
48610.64,54900.0
50668.87,55100.0
42837.44,55100.0
38602.42,53800.0
41084.26,52200.0
41353.918,50900.0
34291.547,49600.0
31558.8,47800.0
31067.547,47600.0
30087.295,47700.0
31409.244,47400.0
32570.945,47200.0
30701.203,45400.0
30089.916,42800.0
30202.734,44000.0
30954.795,47200.0
30738.332,49000.0
31374.57,48400.0
31914.404,45200.0
31895.777,41500.0
31272.096,38900.0
30797.215,37000.0
30724.686,35600.0
30315.562,34900.0
29588.09,34800.0
29005.488,34500.0
29955.22,34500.0
31461.678,36700.0
33114.637,41600.0
45621.65,44400.0
57633.957,43300.0
52775.523,40900.0
42918.504,39300.0
41448.82,39200.0
48865.125,39300.0
49429.105,37900.0
45942.844,35900.0
36372.207,33200.0
32004.252,31400.0
30615.457,30100.0
29582.598,28800.0
28542.002,27700.0
27693.254,27000.0
26670.072,26300.0
25676.977,25800.0
24928.662,25600.0
24432.152,25400.0
24151.277,24900.0
23882.43,24100.0
23177.37,22700.0
22428.941,22400.0
22065.012,22000.0
21861.885,21000.0
21657.598,20600.0
21312.676,20800.0
20965.05,20800.0
20659.55,20500.0
20561.797,20000.0
20252.81,19500.0
19422.896,18700.0
18516.824,18700.0
17901.807,18300.0
17506.777,17800.0
17184.83,17500.0
16894.201,17400.0
16569.053,17500.0
16268.026,17800.0
15978.099,17800.0
15668.199,17100.0
15364.175,15500.0
15077.638,13900.0
14798.526,12900.0
14514.724,12000.0
14232.371,11200.0
13949.886,10500.0
13660.431,10200.0
13355.306,10000.0
13043.682,10000.0
12772.326,9900.0
12544.807,9800.0
12308.226,9700.0
12086.993,9800.0
11881.766,10000.0
11698.334,10400.0
11549.208,10700.0
11370.054,10800.0
11281.145,10700.0
11333.646,10500.0
11353.026,10300.0
11179.062,10200.0
10951.057,10100.0
10736.189,10000.0
10609.27,9900.0
10581.385,9800.0
10604.607,9600.0
10595.038,9500.0
10535.586,9300.0
10477.503,9200.0
10429.749,9000.0
10367.846,8900.0
10289.819,8700.0
10182.954,8600.0
10065.623,8500.0
9977.893,8400.0
9877.2705,8300.0
9764.247,8200.0
9672.06,8100.0
9558.294,8100.0
9435.051,8100.0
9311.701,8000.0
9182.196,8000.0
9043.297,8000.0
8897.278,7900.0
8719.911,7900.0
8522.196,7900.0
8324.439,7900.0
8165.7104,7800.0
8017.0605,7800.0
7844.9683,7800.0
7660.643,7800.0
7472.5522,7700.0
7299.251,7700.0
7111.62,7700.0
6933.457,7700.0
6739.901,7600.0
6587.6885,7600.0
6408.08,7600.0
6227.278,7600.0
6064.044,7500.0
5918.21,7500.0
5783.8667,7500.0
5656.817,7500.0
5540.783,7500.0
5498.0454,7500.0
5535.799,7400.0
5980.84,7400.0
6324.7036,7400.0
6933.5894,7400.0
6288.1626,7400.0
5484.559,7400.0
5175.31,7300.0
5098.355,7300.0
5099.67,7300.0
5045.7266,7300.0
5475.6504,7300.0
6008.0454,7300.0
6747.8955,7400.0
6132.701,7500.0
5323.117,7600.0
5048.932,7600.0
5004.325,7700.0
5055.051,7800.0
5112.075,7800.0
5105.171,7700.0
5028.0713,7600.0
4977.1885,7500.0
4959.24,7500.0
4940.5493,7400.0
4924.7217,7400.0
4897.3276,7400.0
4879.4937,7400.0
4867.926,7300.0
4844.907,7300.0
4815.912,7300.0
4785.9688,7300.0
4766.7476,7190.0
4752.118,7200.0
4745.249,7200.0
4733.516,7200.0
4722.792,7100.0
4710.754,7100.0
4697.941,7100.0
4675.8325,7100.0
4650.896,7000.0
4627.006,7000.0
4597.697,7000.0
4575.161,7000.0
4552.6113,7000.0
4539.2383,7000.0
4528.2407,7000.0
4512.1626,7000.0
4499.2153,7000.0
4504.154,7000.0
4936.3647,7100.0
5511.8857,7100.0
6827.862,7100.0
5723.0513,7100.0
4871.404,7100.0
5847.0474,7100.0
9890.596,7200.0
14246.581,7200.0
14304.264,7200.0
12142.849,7200.0
7768.654,7200.0
5843.6274,7200.0
7036.7036,7300.0
7974.703,7300.0
6986.902,7300.0
5808.2324,7300.0
6168.076,7300.0
6915.2886,7300.0
6388.1455,7400.0
6158.4624,7400.0
5681.6777,7400.0
5640.453,7400.0
6238.136,7400.0
6410.4556,7400.0
6174.114,7400.0
6146.5815,7400.0
5880.632,7400.0
5189.404,7400.0
4968.289,7500.0
5640.942,7500.0
8213.954,7600.0
12903.828,7600.0
18579.68,7700.0
22115.309,7700.0
22870.121,7700.0
22692.332,7800.0
24611.996,7800.0
29260.633,7800.0
34217.68,7900.0
35315.69,7900.0
33204.547,7900.0
29437.623,8000.0
25741.734,8000.0
23081.205,8000.0
21253.451,8000.0
19570.303,8100.0
18329.283,8100.0
17716.713,8100.0
17806.61,8100.0
17627.863,8100.0
17457.887,8200.0
17963.836,8200.0
18593.52,8200.0
18343.32,8200.0
18245.3,8200.0
19162.723,8300.0
20364.223,8300.0
19447.121,8400.0
18722.303,8400.0
18897.049,8500.0
18804.357,8700.0
18327.764,9000.0
18197.127,9500.0
18293.01,10300.0
19089.723,10500.0
19378.49,11000.0
18968.406,11500.0
19480.469,13000.0
21074.707,15000.0
21970.164,17600.0
22192.355,19100.0
22775.803,20200.0
25001.516,21500.0
25973.635,22100.0
25958.133,22600.0
25299.812,22400.0
25034.88,23000.0
24898.908,24300.0
25754.547,24200.0
29283.385,25000.0
29885.836,26100.0
28069.746,28900.0
27619.223,31700.0
29440.94,33600.0
30769.586,32100.0
30220.002,30500.0
29414.977,30900.0
29326.814,32100.0
30995.957,32900.0
32841.098,32200.0
33766.918,31100.0
34814.36,30300.0
37712.445,30100.0
42168.902,30400.0
45621.68,30500.0
47706.43,31500.0
48668.074,33100.0
50274.047,34300.0
52396.254,35900.0
51640.395,37600.0
49092.953,37500.0
46225.586,38900.0
44252.812,39100.0
45017.055,39700.0
45825.367,39000.0
44309.695,37300.0
41918.06,36500.0
37424.61,37100.0
31559.406,36600.0
29948.734,33900.0
26993.232,31400.0
24720.934,29500.0
23038.049,28100.0
19479.707,27100.0
16700.127,26200.0
14352.036,25700.0
12858.396,25000.0
12130.83,24400.0
11665.968,24500.0
11209.942,25600.0
11932.035,27400.0
14935.295,29200.0
19172.518,30300.0
22628.334,31500.0
24165.562,33200.0
26095.916,35400.0
27933.55,37400.0
33293.582,40700.0
40299.324,43200.0
40625.5,45500.0
40914.273,47400.0
40640.656,48800.0
41323.125,50700.0
39896.703,50900.0
34792.707,53000.0
33389.9,60100.0
33980.22,62300.0
30200.379,59900.0
22130.78,54800.0
16866.59,53100.0
16978.084,54200.0
18747.92,56600.0
21578.191,56700.0
23985.016,53700.0
22704.254,52300.0
22201.904,52300.0
25268.93,52600.0
30411.225,55200.0
41482.69,56900.0
44377.895,56900.0
36808.902,56700.0
30922.898,59300.0
31091.717,61200.0
32093.232,59100.0
29044.445,58500.0
25844.18,57300.0
24207.998,56100.0
22825.084,55400.0
28756.012,55000.0
29339.123,55300.0
29688.072,59700.0
32691.68,60900.0
33818.21,60500.0
32858.188,60400.0
32875.45,58700.0
33456.324,57200.0
33884.55,56700.0
33202.617,56500.0
29535.838,54900.0
28486.688,56100.0
30078.834,58100.0
32067.146,58200.0
32686.162,55500.0
32511.701,54400.0
29305.283,57700.0
29572.432,58000.0
33663.12,53400.0
35916.977,49500.0
33906.504,47500.0
30480.877,46900.0
24677.338,46600.0
23650.604,46100.0
24891.467,47300.0
22560.535,49600.0
19878.629,49600.0
21559.34,48100.0
20894.451,47500.0
19194.52,49000.0
19209.88,50700.0
22798.21,50400.0
35602.727,54100.0
33958.332,60300.0
31035.236,66100.0
37067.94,66300.0
41611.305,61200.0
39955.06,55700.0
37754.574,51600.0
36841.816,48000.0
37436.0,45100.0
36971.03,42900.0
34458.945,41200.0
32971.145,40000.0
32095.549,38900.0
30658.295,37900.0
29466.424,37400.0
28887.215,37600.0
28749.047,37300.0
28582.957,36800.0
28039.4,36300.0
27447.506,35500.0
27302.006,35800.0
27287.072,36900.0
27279.605,36800.0
27281.457,35800.0
27295.727,34600.0
27200.63,33200.0
26879.352,32000.0
26681.457,30700.0
26212.78,29500.0
25657.295,28400.0
25158.336,27700.0
24891.941,27000.0
24503.0,27300.0
24091.096,29500.0
24121.064,32200.0
25239.037,34600.0
27569.53,35000.0
30904.42,33400.0
32299.258,32300.0
33954.543,32200.0
35312.203,32400.0
37682.617,32200.0
43131.434,31200.0
41061.867,29900.0
37126.773,28800.0
36915.746,27800.0
36190.195,26600.0
34877.812,25300.0
33758.652,24400.0
32824.14,23600.0
32164.314,22900.0
31659.984,22300.0
31038.05,22400.0
30215.648,22700.0
29708.146,22700.0
29534.777,22200.0
29339.451,21700.0
29109.27,21100.0
28882.605,20700.0
28596.451,20000.0
28378.191,19500.0
27823.137,19100.0
27202.4,18800.0
26660.047,18200.0
26207.465,18000.0
25668.03,17900.0
25095.043,16900.0
24565.56,13900.0
23997.748,13500.0
23304.46,13200.0
22506.73,12900.0
21770.883,12700.0
21012.186,12400.0
20271.12,12100.0
19510.67,11800.0
18695.152,11400.0
17917.004,11100.0
17292.678,10800.0
16860.314,10500.0
16522.205,10200.0
16196.973,9800.0
15868.706,9600.0
15529.351,9400.0
15211.024,9200.0
14912.648,9400.0
14610.443,9600.0
14360.039,9800.0
14125.759,10000.0
13874.456,10300.0
13612.3545,10600.0
13343.158,10800.0
13087.331,11000.0
12848.995,11100.0
12652.022,11000.0
12479.886,10800.0
12293.939,10600.0
12131.223,10400.0
11986.841,10200.0
11917.971,10100.0
11884.762,10000.0
11737.478,9800.0
11465.004,9600.0
11170.411,9500.0
10914.302,9300.0
10742.783,9200.0
10613.634,9100.0
10501.496,9000.0
10382.468,8900.0
10272.108,8800.0
10151.533,8700.0
10029.585,8700.0
9927.931,8600.0
9836.293,8600.0
9752.093,8500.0
9675.455,8500.0
9593.266,8500.0
9515.928,8500.0
9440.763,8400.0
9364.022,8400.0
9287.055,8400.0
9215.3955,8400.0
9144.524,8400.0
9062.325,8400.0
8979.744,8300.0
8906.588,8300.0
8824.246,8300.0
8815.5625,8300.0
8956.603,8300.0
9346.538,8300.0
9218.457,8200.0
8655.562,8200.0
8367.12,8200.0
8222.2705,8200.0
8102.216,8200.0
7988.357,8200.0
7876.242,8200.0
7730.288,8200.0
7599.8677,8200.0
7464.146,8200.0
7285.01,8100.0
7073.143,8100.0
6813.4917,8100.0
6494.804,8000.0
6163.442,8000.0
5867.5645,8000.0
5608.338,7900.0
5316.001,7900.0
5015.055,7900.0
4773.082,7800.0
4611.994,7800.0
4503.9297,7800.0
4424.8735,7700.0
4366.0854,7700.0
4313.7827,7700.0
4253.7188,7600.0
4199.2627,7600.0
4157.5825,7600.0
4126.837,7600.0
4106.4507,7600.0
4056.1602,7600.0
4008.66,7600.0
3965.5466,7500.0
3939.607,7500.0
3908.3113,7500.0
3866.7825,7500.0
3833.2178,7500.0
3804.238,7500.0
3786.6187,7500.0
3774.935,7400.0
3767.1995,7400.0
3775.1248,7400.0
3767.6616,7400.0
3846.0151,7400.0
3778.8083,7400.0
3716.137,7400.0
3693.072,7300.0
3681.8286,7300.0
3670.997,7300.0
3661.2317,7300.0
3660.0332,7300.0
3676.3591,7300.0
3774.2769,7300.0
3939.1494,7300.0
3847.1372,7200.0
4036.7668,7200.0
4616.8135,7200.0
4990.1685,7200.0
5052.191,7200.0
5467.8154,7200.0
5314.2676,7300.0
5035.3423,7300.0
4608.948,7300.0
4098.833,7300.0
4001.1375,7300.0
4139.057,7300.0
4050.9536,7400.0
3991.4307,7400.0
4299.757,7400.0
5126.807,7400.0
5964.2856,7400.0
6885.064,7400.0
7442.844,7400.0
8224.697,7500.0
9267.217,7500.0
9815.409,7500.0
10557.229,7500.0
11612.597,7600.0
12310.489,7600.0
13480.133,7600.0
15964.877,7600.0
20936.54,7700.0
26307.523,7700.0
28112.875,7700.0
26564.674,7700.0
25245.17,7800.0
26424.197,7800.0
25755.107,7800.0
21474.574,7900.0
20303.61,7900.0
22093.445,8000.0
22026.643,8100.0
21369.695,8200.0
20162.693,8400.0
19822.953,8700.0
20859.402,9100.0
22927.818,9500.0
25183.496,10000.0
24153.096,10600.0
21637.768,11400.0
20878.521,12100.0
22115.666,12800.0
23034.6,13600.0
23710.193,14200.0
23839.48,14900.0
23890.773,15600.0
24735.846,16300.0
25274.982,17000.0
25128.291,17400.0
25195.48,17800.0
25498.37,17600.0
25951.334,17300.0
25865.21,17000.0
26877.945,16800.0
26625.088,17900.0
26813.871,19100.0
28129.402,20800.0
29584.7,21300.0
32210.693,21300.0
35884.71,21300.0
40726.703,20700.0
38961.47,20300.0
32489.469,20200.0
31482.783,20800.0
31187.29,21600.0
30448.19,20800.0
28936.533,20100.0
27666.51,19900.0
26801.441,20100.0
25774.39,20300.0
25039.066,20700.0
24805.121,21900.0
25428.305,23700.0
26524.908,26300.0
28197.29,29600.0
32092.896,32600.0
40714.402,33700.0
47528.582,33400.0
49847.477,30800.0
50447.973,29700.0
50995.867,29900.0
54482.035,30900.0
57955.11,32300.0
63344.84,31700.0
60293.207,30300.0
50712.844,28600.0
44965.387,27500.0
41825.15,27900.0
40561.56,28300.0
37637.33,27600.0
34324.375,27100.0
32901.305,27400.0
32679.818,28300.0
33408.15,29800.0
34819.71,31100.0
37336.707,33300.0
39158.957,34400.0
39731.277,34500.0
39763.48,33800.0
39145.145,33100.0
38923.61,33700.0
38898.35,35100.0
38815.203,37400.0
41316.87,40700.0
46362.117,43900.0
44992.56,41800.0
38850.65,39500.0
36110.797,39300.0
36305.12,41300.0
38345.504,44800.0
43065.71,46700.0
45771.246,47400.0
43338.133,45300.0
41035.906,44300.0
38916.734,45300.0
38939.51,46100.0
41199.64,47500.0
44210.84,48400.0
47026.805,48400.0
47360.754,49700.0
46133.195,51900.0
43830.883,57600.0
45701.29,61600.0
57003.996,68900.0
71234.625,72700.0
66255.97,72700.0
62249.93,72500.0
64306.367,71800.0
67063.81,70700.0
66054.57,68200.0
61383.957,66700.0
65841.836,66700.0
65648.95,67200.0
68134.76,67200.0
67885.23,69000.0
64898.742,71000.0
66563.44,74900.0
71316.97,76700.0
76071.71,76400.0
76374.945,80900.0
70948.69,86100.0
70868.02,90800.0
72204.93,94400.0
73262.266,96200.0
73931.08,96100.0
72287.28,93100.0
67256.23,90400.0
64423.953,87700.0
65200.36,85900.0
66142.266,88200.0
68300.055,92200.0
69441.29,93900.0
72704.53,92000.0
77652.93,88900.0
75367.805,88100.0
72713.72,87000.0
74177.24,85100.0
69643.234,84200.0
66102.74,87200.0
64814.727,91200.0
63374.98,91500.0
72129.266,87300.0
76566.4,80100.0
69417.6,76300.0
69881.38,76000.0
71198.35,77800.0
80689.164,73400.0
89655.49,67900.0
72728.98,64700.0
55332.875,63100.0
47786.24,60400.0
60049.125,57800.0
70503.22,57300.0
53642.5,58400.0
42619.7,59900.0
38856.39,61700.0
40623.113,65500.0
46986.945,67300.0
56314.812,68300.0
59628.062,66600.0
53649.664,63900.0
44423.098,59600.0
