sim,obs
35563.188,8000.0
34580.55,8000.0
33510.066,7900.0
32422.664,7900.0
31236.309,7900.0
30018.156,7800.0
28938.328,7800.0
27869.74,7800.0
26739.896,7700.0
25628.643,7700.0
24824.395,7700.0
24748.678,7600.0
25312.688,7600.0
25428.863,7600.0
24776.21,7600.0
23778.34,7500.0
23205.416,7500.0
23168.56,7500.0
23679.914,7500.0
24260.22,7400.0
23972.98,7400.0
23440.646,7400.0
22703.795,7400.0
22097.393,7300.0
22166.87,7300.0
22559.314,7300.0
22790.959,7300.0
22388.107,7300.0
22210.393,7200.0
22853.344,7200.0
24252.63,7200.0
24835.404,7200.0
24565.06,7200.0
23835.588,7200.0
23014.697,7200.0
22410.822,7200.0
22647.877,7200.0
23001.475,7100.0
22821.955,7100.0
22518.404,7100.0
22828.52,7100.0
23216.88,7100.0
23351.12,7100.0
23279.316,7100.0
23162.906,7100.0
22940.5,7100.0
22907.633,7200.0
23212.201,7200.0
23595.473,7200.0
24066.541,7200.0
24542.453,7200.0
24062.635,7200.0
23454.18,7200.0
23083.965,7200.0
22635.223,7300.0
22450.934,7300.0
22879.598,7300.0
23516.658,7400.0
23855.262,7600.0
23174.838,8000.0
21907.686,9000.0
21101.867,12000.0
21340.887,14000.0
21797.316,17000.0
22107.205,20000.0
22651.238,22000.0
22630.71,25500.0
22910.98,28100.0
23488.762,28500.0
23486.738,31000.0
23464.693,34000.0
23953.145,40200.0
23927.697,35400.0
23515.623,29600.0
23143.139,29600.0
23281.957,31000.0
22674.455,33900.0
21954.008,38100.0
22503.354,41400.0
24650.967,41600.0
25978.588,39100.0
26693.924,37600.0
27609.43,37600.0
28669.475,34800.0
28008.936,32200.0
27747.594,30600.0
27540.998,30200.0
26596.1,29300.0
26527.918,28400.0
29468.572,27600.0
31397.723,28800.0
27963.568,29900.0
28077.746,30100.0
29962.264,28400.0
31745.473,26300.0
29843.672,24900.0
23733.732,24300.0
22292.92,23700.0
24109.35,23500.0
24150.11,23500.0
19382.475,23800.0
16892.426,24500.0
17256.018,25100.0
18701.205,26000.0
20245.477,27500.0
21804.201,27500.0
26054.906,27300.0
32154.205,27000.0
30408.71,28400.0
25637.113,30000.0
23536.96,30500.0
25248.86,31400.0
25375.434,32400.0
22492.984,32500.0
21892.582,33500.0
23530.547,34100.0
26161.883,33900.0
27882.29,32900.0
25321.283,32800.0
23649.91,35900.0
24862.818,38800.0
26807.092,40500.0
30192.945,44700.0
41494.625,55600.0
48028.93,69800.0
56355.535,73200.0
65933.18,66900.0
71041.96,63400.0
71004.53,59700.0
66937.96,64500.0
59333.145,77700.0
54144.96,83500.0
51290.81,76800.0
54560.684,69800.0
52836.555,68000.0
49542.72,79900.0
48056.06,97700.0
56787.766,101000.0
80388.984,96000.0
87769.45,87600.0
80212.23,83100.0
79118.32,82500.0
79544.8,80400.0
78585.12,77200.0
71730.76,74400.0
67940.05,74700.0
66385.664,73700.0
66362.17,72600.0
68524.37,71600.0
70300.65,69600.0
67471.6,69000.0
65189.633,70200.0
68517.305,69300.0
80638.2,68600.0
76545.63,67100.0
66001.41,64600.0
56523.555,61800.0
51274.97,60800.0
50191.305,60900.0
53915.957,61800.0
57439.96,59600.0
57450.86,55700.0
56919.863,53400.0
50286.824,51900.0
48668.027,51800.0
52782.84,52400.0
53635.363,54900.0
53245.754,58400.0
51505.7,63000.0
53912.82,66400.0
57158.45,65700.0
61180.363,65900.0
70424.31,64400.0
70220.44,61900.0
67100.11,60100.0
69766.21,57400.0
74156.06,55600.0
78727.38,55300.0
73693.39,56100.0
62498.914,56400.0
59234.89,56700.0
57473.4,57300.0
59571.01,56200.0
63012.414,54900.0
70345.02,55100.0
63625.098,55100.0
58639.293,53800.0
65331.79,52200.0
66020.22,50900.0
57416.164,49600.0
56671.4,47800.0
52799.098,47600.0
45755.293,47700.0
44183.723,47400.0
45773.08,47200.0
43088.46,45400.0
42138.258,42800.0
44300.133,44000.0
49028.258,47200.0
48428.15,49000.0
45699.39,48400.0
48038.395,45200.0
49643.09,41500.0
47655.02,38900.0
42812.39,37000.0
41378.3,35600.0
43783.285,34900.0
46079.445,34800.0
39435.89,34500.0
38068.098,34500.0
41284.938,36700.0
38284.438,41600.0
39858.9,44400.0
47229.16,43300.0
44794.01,40900.0
39743.926,39300.0
41186.406,39200.0
62653.152,39300.0
76852.734,37900.0
73228.24,35900.0
52310.598,33200.0
39077.688,31400.0
36031.32,30100.0
35732.836,28800.0
34938.098,27700.0
32647.998,27000.0
31805.365,26300.0
30928.973,25800.0
30833.47,25600.0
30496.766,25400.0
29917.162,24900.0
29971.38,24100.0
29855.75,22700.0
29037.81,22400.0
28504.781,22000.0
28461.236,21000.0
28489.166,20600.0
28176.365,20800.0
28171.592,20800.0
30428.963,20500.0
36041.36,20000.0
37874.29,19500.0
35344.03,18700.0
34366.242,18700.0
36216.43,18300.0
37869.914,17800.0
35446.664,17500.0
32723.373,17400.0
31458.904,17500.0
30689.592,17800.0
30044.678,17800.0
29180.479,17100.0
28246.404,15500.0
27355.684,13900.0
26500.674,12900.0
25801.043,12000.0
25165.504,11200.0
24527.795,10500.0
23853.15,10200.0
23155.41,10000.0
22520.95,10000.0
21998.668,9900.0
21523.182,9800.0
21136.467,9700.0
20780.326,9800.0
20458.729,10000.0
20180.605,10400.0
19877.047,10700.0
19548.738,10800.0
19237.926,10700.0
18977.67,10500.0
18762.578,10300.0
18563.707,10200.0
18304.35,10100.0
17966.238,10000.0
17652.803,9900.0
17479.45,9800.0
17462.69,9600.0
17241.895,9500.0
16891.014,9300.0
16400.87,9200.0
15954.654,9000.0
15744.308,8900.0
15507.222,8700.0
15335.219,8600.0
14608.925,8500.0
14056.288,8400.0
13670.666,8300.0
13368.305,8200.0
13060.714,8100.0
12799.333,8100.0
12545.419,8100.0
12622.27,8000.0
12194.203,8000.0
11724.942,8000.0
11436.884,7900.0
11228.6,7900.0
11062.976,7900.0
10960.053,7900.0
10836.055,7800.0
10675.084,7800.0
10391.746,7800.0
10240.097,7800.0
10331.928,7700.0
10945.371,7700.0
11209.55,7700.0
10506.489,7700.0
9937.336,7600.0
9737.232,7600.0
9737.279,7600.0
9774.668,7600.0
9497.7,7500.0
9297.062,7500.0
9122.906,7500.0
8904.348,7500.0
8668.189,7500.0
8586.175,7500.0
8828.319,7400.0
10413.6875,7400.0
12337.535,7400.0
14153.5,7400.0
14478.556,7400.0
11786.602,7400.0
9706.33,7300.0
9266.084,7300.0
10190.214,7300.0
10954.079,7300.0
10031.647,7300.0
10257.812,7300.0
11462.378,7400.0
11108.382,7500.0
10365.009,7600.0
11248.197,7600.0
12659.983,7700.0
16608.658,7800.0
17503.797,7800.0
14857.565,7700.0
13161.052,7600.0
11977.936,7500.0
12642.53,7500.0
12002.839,7400.0
11450.899,7400.0
10864.835,7400.0
10469.046,7400.0
10372.538,7300.0
10279.214,7300.0
10032.88,7300.0
9685.435,7300.0
9373.818,7190.0
9145.814,7200.0
8885.035,7200.0
8594.944,7200.0
8310.808,7100.0
8005.9194,7100.0
7667.087,7100.0
7325.716,7100.0
7024.125,7000.0
6780.6035,7000.0
6570.295,7000.0
6368.3735,7000.0
6163.1333,7000.0
5985.391,7000.0
5838.774,7000.0
5710.186,7000.0
5777.98,7000.0
6144.1016,7000.0
9777.894,7100.0
15689.02,7100.0
20868.16,7100.0
17659.305,7100.0
12093.003,7100.0
13390.687,7100.0
20331.615,7200.0
29735.918,7200.0
35593.047,7200.0
37304.39,7200.0
28882.906,7200.0
21973.238,7200.0
27705.428,7300.0
37359.57,7300.0
32166.922,7300.0
24044.863,7300.0
21879.23,7300.0
23338.957,7300.0
25019.81,7400.0
24775.12,7400.0
24050.41,7400.0
24251.846,7400.0
22112.13,7400.0
20078.299,7400.0
18382.861,7400.0
16903.867,7400.0
15854.556,7400.0
15527.892,7400.0
16165.346,7500.0
17177.59,7500.0
19158.57,7600.0
22330.738,7600.0
25792.111,7700.0
26572.41,7700.0
24906.158,7700.0
23467.797,7800.0
22676.684,7800.0
21622.402,7800.0
20477.111,7900.0
19548.791,7900.0
18831.498,7900.0
18191.035,8000.0
17431.81,8000.0
17104.963,8000.0
16914.139,8000.0
16727.406,8100.0
16923.049,8100.0
17615.436,8100.0
17732.791,8100.0
17870.848,8100.0
18424.12,8200.0
18355.477,8200.0
17807.518,8200.0
16687.043,8200.0
15720.179,8200.0
15806.068,8300.0
17195.094,8300.0
16540.5,8400.0
14966.543,8400.0
14449.921,8500.0
14394.691,8700.0
14207.848,9000.0
13628.93,9500.0
13808.404,10300.0
14104.536,10500.0
14599.416,11000.0
13757.809,11500.0
13016.536,13000.0
13182.567,15000.0
13227.999,17600.0
12936.699,19100.0
13929.943,20200.0
18287.15,21500.0
19301.201,22100.0
17462.344,22600.0
16896.83,22400.0
16689.285,23000.0
16065.065,24300.0
15545.994,24200.0
15843.882,25000.0
16730.512,26100.0
17739.55,28900.0
17595.928,31700.0
17789.094,33600.0
19050.89,32100.0
20370.719,30500.0
19885.432,30900.0
19493.867,32100.0
21583.676,32900.0
26057.982,32200.0
24947.44,31100.0
24013.365,30300.0
24682.7,30100.0
26381.781,30400.0
29462.078,30500.0
32511.568,31500.0
34680.51,33100.0
37998.082,34300.0
42891.848,35900.0
46618.754,37600.0
48933.684,37500.0
50182.44,38900.0
53460.906,39100.0
54527.848,39700.0
53405.176,39000.0
54398.02,37300.0
52108.34,36500.0
45948.87,37100.0
41352.402,36600.0
42206.887,33900.0
42546.445,31400.0
38560.26,29500.0
31521.9,28100.0
25817.434,27100.0
24657.23,26200.0
23207.1,25700.0
20677.309,25000.0
15873.146,24400.0
13753.83,24500.0
12717.366,25600.0
13619.982,27400.0
17606.871,29200.0
20430.438,30300.0
21133.283,31500.0
20562.746,33200.0
20537.191,35400.0
24263.17,37400.0
32832.035,40700.0
37230.6,43200.0
35670.03,45500.0
34651.355,47400.0
38666.22,48800.0
47704.156,50700.0
47054.445,50900.0
37774.156,53000.0
33861.047,60100.0
35843.37,62300.0
38594.93,59900.0
39594.98,54800.0
31823.62,53100.0
27315.75,54200.0
27661.516,56600.0
27029.236,56700.0
26443.984,53700.0
24457.307,52300.0
24157.783,52300.0
24671.39,52600.0
26667.385,55200.0
37670.44,56900.0
43521.918,56900.0
44126.863,56700.0
44186.285,59300.0
39811.086,61200.0
40263.7,59100.0
47464.66,58500.0
48358.562,57300.0
39791.383,56100.0
35278.434,55400.0
47081.91,55000.0
50651.355,55300.0
41341.504,59700.0
44798.984,60900.0
43467.004,60500.0
37996.867,60400.0
37877.06,58700.0
42117.01,57200.0
43360.934,56700.0
38889.676,56500.0
36766.23,54900.0
34405.484,56100.0
34457.156,58100.0
36818.094,58200.0
39294.297,55500.0
40925.79,54400.0
36122.805,57700.0
32636.088,58000.0
35254.51,53400.0
41388.684,49500.0
39483.523,47500.0
35648.29,46900.0
30983.035,46600.0
31324.797,46100.0
39180.07,47300.0
40907.406,49600.0
31728.023,49600.0
32677.25,48100.0
34671.742,47500.0
33207.28,49000.0
34978.89,50700.0
41600.062,50400.0
71128.14,54100.0
73935.08,60300.0
64520.01,66100.0
68728.98,66300.0
76912.266,61200.0
77423.24,55700.0
73015.914,51600.0
69087.08,48000.0
69475.055,45100.0
70489.15,42900.0
63424.125,41200.0
56083.832,40000.0
52432.086,38900.0
49144.97,37900.0
45230.31,37400.0
42348.938,37600.0
40657.58,37300.0
44286.418,36800.0
48567.227,36300.0
44850.855,35500.0
42412.45,35800.0
42420.062,36900.0
42453.47,36800.0
46669.258,35800.0
45716.004,34600.0
43242.496,33200.0
41699.297,32000.0
40473.527,30700.0
39244.344,29500.0
38019.27,28400.0
37395.14,27700.0
37291.297,27000.0
36628.047,27300.0
36680.72,29500.0
37471.824,32200.0
40304.867,34600.0
53588.684,35000.0
74352.6,33400.0
79331.6,32300.0
82197.84,32200.0
85924.43,32400.0
104600.35,32200.0
123099.38,31200.0
113883.914,29900.0
90127.24,28800.0
80820.375,27800.0
76246.15,26600.0
72481.24,25300.0
69468.93,24400.0
67006.36,23600.0
64535.383,22900.0
63128.938,22300.0
61658.156,22400.0
58648.766,22700.0
55923.03,22700.0
55308.723,22200.0
55529.95,21700.0
54843.08,21100.0
54128.465,20700.0
56285.785,20000.0
62116.062,19500.0
57070.504,19100.0
51578.105,18800.0
49196.8,18200.0
47627.996,18000.0
46058.633,17900.0
44590.203,16900.0
43389.246,13900.0
42370.105,13500.0
41479.8,13200.0
40578.867,12900.0
39703.855,12700.0
38738.555,12400.0
37737.734,12100.0
36645.773,11800.0
35441.25,11400.0
34284.418,11100.0
33228.363,10800.0
32158.59,10500.0
30927.365,10200.0
29684.334,9800.0
28562.74,9600.0
27529.07,9400.0
26568.434,9200.0
25705.768,9400.0
24857.346,9600.0
24007.445,9800.0
23305.824,10000.0
22755.568,10300.0
22383.37,10600.0
22154.191,10800.0
21860.941,11000.0
22016.799,11100.0
22422.234,11000.0
23327.354,10800.0
24708.832,10600.0
26772.473,10400.0
28546.018,10200.0
30046.244,10100.0
31120.182,10000.0
31641.795,9800.0
31063.889,9600.0
30028.703,9500.0
29114.578,9300.0
28155.69,9200.0
27111.95,9100.0
26223.707,9000.0
25447.293,8900.0
24835.926,8800.0
24238.922,8700.0
23622.402,8700.0
22903.803,8600.0
22154.742,8600.0
21421.979,8500.0
20712.959,8500.0
20134.203,8500.0
19632.904,8500.0
19113.34,8400.0
18628.035,8400.0
18128.266,8400.0
17611.178,8400.0
17060.008,8400.0
16586.143,8400.0
16124.495,8300.0
15703.393,8300.0
15456.93,8300.0
15436.76,8300.0
15782.419,8300.0
16282.977,8300.0
16410.883,8200.0
16634.533,8200.0
17142.701,8200.0
17602.396,8200.0
18272.936,8200.0
19298.299,8200.0
20766.824,8200.0
20007.223,8200.0
19475.588,8200.0
19181.031,8200.0
18962.393,8100.0
18713.387,8100.0
18533.133,8100.0
18296.574,8000.0
17962.984,8000.0
17652.992,8000.0
17415.361,7900.0
17274.117,7900.0
16923.848,7900.0
16563.988,7800.0
16265.608,7800.0
15953.858,7800.0
15668.432,7700.0
15418.78,7700.0
15196.032,7700.0
14961.548,7600.0
14676.513,7600.0
14435.153,7600.0
14344.819,7600.0
14105.614,7600.0
13649.478,7600.0
13290.281,7600.0
13055.793,7500.0
12829.355,7500.0
12622.238,7500.0
12384.631,7500.0
12137.8955,7500.0
11893.015,7500.0
11616.689,7500.0
11348.437,7400.0
11156.271,7400.0
10897.19,7400.0
10766.323,7400.0
10806.824,7400.0
10675.3545,7400.0
10483.148,7400.0
10060.192,7300.0
9768.401,7300.0
9614.502,7300.0
9450.522,7300.0
9291.232,7300.0
9300.288,7300.0
9705.405,7300.0
10270.758,7300.0
9890.805,7200.0
9680.942,7200.0
10036.466,7200.0
10495.452,7200.0
11500.147,7200.0
11788.282,7200.0
12041.919,7300.0
13210.883,7300.0
13249.393,7300.0
12772.011,7300.0
12934.723,7300.0
13012.978,7300.0
12595.924,7400.0
12279.614,7400.0
12235.941,7400.0
12204.542,7400.0
12332.505,7400.0
12693.61,7400.0
13173.228,7400.0
13919.714,7500.0
14649.451,7500.0
14981.313,7500.0
15113.432,7500.0
15037.59,7600.0
14753.649,7600.0
14921.381,7600.0
16007.59,7600.0
16386.885,7700.0
16249.333,7700.0
16299.283,7700.0
16306.932,7700.0
16506.31,7800.0
17315.46,7800.0
18209.139,7800.0
17941.578,7900.0
18400.1,7900.0
19207.734,8000.0
19803.05,8100.0
21214.215,8200.0
23723.375,8400.0
26944.973,8700.0
29555.072,9100.0
30898.883,9500.0
31482.984,10000.0
31510.756,10600.0
31382.342,11400.0
31360.371,12100.0
30888.479,12800.0
30510.508,13600.0
30112.463,14200.0
29844.15,14900.0
29650.11,15600.0
29189.9,16300.0
28508.268,17000.0
27460.734,17400.0
26733.256,17800.0
26294.414,17600.0
25572.424,17300.0
25358.709,17000.0
25613.91,16800.0
25302.832,17900.0
25532.066,19100.0
26738.246,20800.0
28367.354,21300.0
30412.785,21300.0
32236.938,21300.0
33581.316,20700.0
33497.28,20300.0
31471.834,20200.0
31027.53,20800.0
29934.908,21600.0
28435.912,20800.0
26941.236,20100.0
25335.1,19900.0
24327.781,20100.0
23479.842,20300.0
23126.648,20700.0
23220.271,21900.0
24219.545,23700.0
25595.031,26300.0
28266.078,29600.0
32568.115,32600.0
39314.414,33700.0
45649.164,33400.0
47949.71,30800.0
48859.83,29700.0
48486.75,29900.0
49824.688,30900.0
52543.62,32300.0
56996.945,31700.0
59924.934,30300.0
54716.746,28600.0
48304.77,27500.0
43379.535,27900.0
44014.54,28300.0
43808.79,27600.0
39537.48,27100.0
35999.93,27400.0
33584.242,28300.0
34943.336,29800.0
36067.43,31100.0
37332.117,33300.0
39009.41,34400.0
40152.45,34500.0
43436.9,33800.0
43244.324,33100.0
43978.215,33700.0
44360.77,35100.0
45261.105,37400.0
48143.117,40700.0
50566.562,43900.0
46919.203,41800.0
43587.457,39500.0
43742.055,39300.0
45997.625,41300.0
46634.723,44800.0
48297.855,46700.0
54384.902,47400.0
56792.812,45300.0
59254.895,44300.0
55329.965,45300.0
51489.22,46100.0
52542.01,47500.0
55438.098,48400.0
63048.117,48400.0
55362.5,49700.0
48298.36,51900.0
46497.99,57600.0
46986.617,61600.0
48799.79,68900.0
52817.96,72700.0
51996.06,72700.0
46937.64,72500.0
48479.28,71800.0
58134.1,70700.0
79300.164,68200.0
79463.34,66700.0
67487.914,66700.0
63117.207,67200.0
68512.836,67200.0
82138.8,69000.0
80757.85,71000.0
72979.92,74900.0
72276.87,76700.0
80251.04,76400.0
84218.59,80900.0
77290.57,86100.0
73735.53,90800.0
74704.09,94400.0
78884.08,96200.0
74249.81,96100.0
69898.12,93100.0
67079.16,90400.0
65426.918,87700.0
66271.15,85900.0
70130.41,88200.0
75728.91,92200.0
83791.164,93900.0
94582.516,92000.0
108833.24,88900.0
108572.15,88100.0
108805.19,87000.0
105497.695,85100.0
97633.26,84200.0
90801.3,87200.0
85949.48,91200.0
80384.24,91500.0
82932.11,87300.0
84988.81,80100.0
77640.2,76300.0
71763.77,76000.0
68338.945,77800.0
80786.17,73400.0
91042.27,67900.0
72872.26,64700.0
58210.402,63100.0
53711.613,60400.0
67559.41,57800.0
95311.81,57300.0
74334.7,58400.0
57059.047,59900.0
50870.93,61700.0
51727.3,65500.0
56851.28,67300.0
60514.324,68300.0
61587.97,66600.0
59776.4,63900.0
59449.04,59600.0
